,set,p,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
888,type1_1,20,42,0.0,0.0,0,0.04,mse,0.83,1.0,1.0,,,0.0,0.08
889,type1_2,20,42,0.0,0.0,0,0.0,mse,,,,0.16,0.09,0.08,
890,type1_2,20,42,0.0,1.0,0,0.0,mse,,,,0.08,0.09,0.0,
891,type1_2,20,42,0.0,2.0,0,0.0,mse,,,,0.17,0.09,0.08,
892,type1_2,20,42,0.0,3.0,0,0.0,mse,,,,0.25,0.09,0.08,
893,type1_2,20,42,0.0,4.0,0,0.0,mse,,,,0.34,0.09,0.08,
894,type1_2,20,42,0.0,5.0,0,0.0,mse,,,,0.42,0.09,0.08,
895,type1_2,20,42,0.0,6.0,0,0.0,mse,,,,0.42,0.09,0.08,
896,power,20,42,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
897,power,20,42,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
898,power,20,42,0.16666666666666666,0.0,0,0.0,mse,,,,,0.27,0.09,0.26
899,power,20,42,0.25,0.0,0,0.0,mse,,,,,0.27,0.26,0.34
900,power,20,42,0.3333333333333333,0.0,0,0.0,mse,,,,,0.6,0.36,0.52
901,power,20,42,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
902,power,20,42,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
903,type1_1,20,43,0.0,0.0,0,0.0,mse,0.0,0.09,0.0,,,0.01,0.08
904,type1_1,20,43,0.0,0.0,0,0.006666666666666667,mse,0.17,0.5,0.42,,,0.0,0.09
905,type1_1,20,43,0.0,0.0,0,0.013333333333333334,mse,0.74,0.91,0.84,,,0.0,0.09
906,type1_1,20,43,0.0,0.0,0,0.02,mse,0.92,1.0,0.92,,,0.0,0.09
907,type1_1,20,43,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.92,,,0.0,0.09
908,type1_1,20,43,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.92,,,0.0,0.09
909,type1_1,20,43,0.0,0.0,0,0.04,mse,1.0,1.0,0.92,,,0.0,0.08
910,type1_2,20,43,0.0,0.0,0,0.0,mse,,,,0.16,0.08,0.16,
911,type1_2,20,43,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
912,type1_2,20,43,0.0,2.0,0,0.0,mse,,,,0.09,0.08,0.08,
913,type1_2,20,43,0.0,3.0,0,0.0,mse,,,,0.17,0.08,0.08,
914,type1_2,20,43,0.0,4.0,0,0.0,mse,,,,0.26,0.08,0.08,
915,type1_2,20,43,0.0,5.0,0,0.0,mse,,,,0.34,0.08,0.08,
916,type1_2,20,43,0.0,6.0,0,0.0,mse,,,,0.5,0.08,0.08,
917,power,20,43,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
918,power,20,43,0.08333333333333333,0.0,0,0.0,mse,,,,,0.08,0.0,0.09
919,power,20,43,0.16666666666666666,0.0,0,0.0,mse,,,,,0.09,0.09,0.26
920,power,20,43,0.25,0.0,0,0.0,mse,,,,,0.52,0.26,0.34
921,power,20,43,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
922,power,20,43,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
923,power,20,43,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
924,type1_1,20,44,0.0,0.0,0,0.0,mse,0.0,0.08,0.08,,,0.01,0.02
925,type1_1,20,44,0.0,0.0,0,0.006666666666666667,mse,0.4,0.51,0.82,,,0.0,0.09
926,type1_1,20,44,0.0,0.0,0,0.013333333333333334,mse,0.84,1.0,1.0,,,0.0,0.09
927,type1_1,20,44,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.09
928,type1_1,20,44,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.08
929,type1_1,20,44,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
930,type1_1,20,44,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
931,type1_2,20,44,0.0,0.0,0,0.0,mse,,,,0.17,0.08,0.08,
932,type1_2,20,44,0.0,1.0,0,0.0,mse,,,,0.16,0.08,0.0,
933,type1_2,20,44,0.0,2.0,0,0.0,mse,,,,0.26,0.08,0.0,
934,type1_2,20,44,0.0,3.0,0,0.0,mse,,,,0.34,0.08,0.0,
935,type1_2,20,44,0.0,4.0,0,0.0,mse,,,,0.34,0.08,0.0,
936,type1_2,20,44,0.0,5.0,0,0.0,mse,,,,0.42,0.08,0.0,
937,type1_2,20,44,0.0,6.0,0,0.0,mse,,,,0.5,0.08,0.0,
938,power,20,44,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.08
939,power,20,44,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.09
940,power,20,44,0.16666666666666666,0.0,0,0.0,mse,,,,,0.18,0.09,0.26
941,power,20,44,0.25,0.0,0,0.0,mse,,,,,0.44,0.18,0.34
942,power,20,44,0.3333333333333333,0.0,0,0.0,mse,,,,,0.68,0.36,0.52
943,power,20,44,0.41666666666666663,0.0,0,0.0,mse,,,,,0.76,0.52,0.52
944,power,20,44,0.5,0.0,0,0.0,mse,,,,,0.84,0.76,0.84
945,type1_1,20,45,0.0,0.0,0,0.0,mse,0.08,0.08,0.08,,,0.0,0.08
946,type1_1,20,45,0.0,0.0,0,0.006666666666666667,mse,0.16,0.17,0.24,,,0.0,0.09
947,type1_1,20,45,0.0,0.0,0,0.013333333333333334,mse,0.41,0.74,0.74,,,0.0,0.09
948,type1_1,20,45,0.0,0.0,0,0.02,mse,0.82,0.99,0.91,,,0.0,0.09
949,type1_1,20,45,0.0,0.0,0,0.02666666666666667,mse,0.82,1.0,1.0,,,0.0,0.09
950,type1_1,20,45,0.0,0.0,0,0.03333333333333333,mse,0.99,1.0,1.0,,,0.0,0.09
951,type1_1,20,45,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.09
952,type1_2,20,45,0.0,0.0,0,0.0,mse,,,,0.0,0.02,0.0,
953,type1_2,20,45,0.0,1.0,0,0.0,mse,,,,0.0,0.02,0.0,
954,type1_2,20,45,0.0,2.0,0,0.0,mse,,,,0.0,0.02,0.08,
955,type1_2,20,45,0.0,3.0,0,0.0,mse,,,,0.17,0.02,0.08,
956,type1_2,20,45,0.0,4.0,0,0.0,mse,,,,0.41,0.02,0.08,
957,type1_2,20,45,0.0,5.0,0,0.0,mse,,,,0.49,0.02,0.08,
958,type1_2,20,45,0.0,6.0,0,0.0,mse,,,,0.49,0.02,0.08,
959,power,20,45,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
960,power,20,45,0.08333333333333333,0.0,0,0.0,mse,,,,,0.02,0.0,0.09
961,power,20,45,0.16666666666666666,0.0,0,0.0,mse,,,,,0.18,0.09,0.26
962,power,20,45,0.25,0.0,0,0.0,mse,,,,,0.43,0.26,0.34
963,power,20,45,0.3333333333333333,0.0,0,0.0,mse,,,,,0.6,0.36,0.52
964,power,20,45,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.52,0.52
965,power,20,45,0.5,0.0,0,0.0,mse,,,,,0.92,0.76,0.84
966,type1_1,20,46,0.0,0.0,0,0.0,mse,0.09,0.0,0.09,,,0.01,0.1
967,type1_1,20,46,0.0,0.0,0,0.006666666666666667,mse,0.25,0.25,0.33,,,0.0,0.09
968,type1_1,20,46,0.0,0.0,0,0.013333333333333334,mse,0.42,0.58,0.59,,,0.0,0.09
969,type1_1,20,46,0.0,0.0,0,0.02,mse,0.51,0.84,0.92,,,0.0,0.09
970,type1_1,20,46,0.0,0.0,0,0.02666666666666667,mse,0.76,1.0,1.0,,,0.0,0.08
971,type1_1,20,46,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
972,type1_1,20,46,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.09
973,type1_2,20,46,0.0,0.0,0,0.0,mse,,,,0.09,0.0,0.0,
974,type1_2,20,46,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
975,type1_2,20,46,0.0,2.0,0,0.0,mse,,,,0.09,0.0,0.0,
976,type1_2,20,46,0.0,3.0,0,0.0,mse,,,,0.25,0.0,0.08,
977,type1_2,20,46,0.0,4.0,0,0.0,mse,,,,0.26,0.0,0.08,
978,type1_2,20,46,0.0,5.0,0,0.0,mse,,,,0.26,0.0,0.08,
979,type1_2,20,46,0.0,6.0,0,0.0,mse,,,,0.34,0.0,0.08,
980,power,20,46,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
981,power,20,46,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.01
982,power,20,46,0.16666666666666666,0.0,0,0.0,mse,,,,,0.11,0.09,0.26
983,power,20,46,0.25,0.0,0,0.0,mse,,,,,0.44,0.26,0.34
984,power,20,46,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
985,power,20,46,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
986,power,20,46,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
987,type1_1,20,47,0.0,0.0,0,0.0,mse,0.0,0.0,0.01,,,0.01,0.09
988,type1_1,20,47,0.0,0.0,0,0.006666666666666667,mse,0.17,0.42,0.65,,,0.0,0.09
989,type1_1,20,47,0.0,0.0,0,0.013333333333333334,mse,0.82,0.99,0.99,,,0.0,0.09
990,type1_1,20,47,0.0,0.0,0,0.02,mse,0.91,1.0,1.0,,,0.0,0.09
991,type1_1,20,47,0.0,0.0,0,0.02666666666666667,mse,0.99,1.0,1.0,,,0.0,0.09
992,type1_1,20,47,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.09
993,type1_1,20,47,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.09
994,type1_2,20,47,0.0,0.0,0,0.0,mse,,,,0.08,0.17,0.08,
995,type1_2,20,47,0.0,1.0,0,0.0,mse,,,,0.08,0.17,0.0,
996,type1_2,20,47,0.0,2.0,0,0.0,mse,,,,0.16,0.17,0.0,
997,type1_2,20,47,0.0,3.0,0,0.0,mse,,,,0.32,0.17,0.0,
998,type1_2,20,47,0.0,4.0,0,0.0,mse,,,,0.41,0.17,0.0,
999,type1_2,20,47,0.0,5.0,0,0.0,mse,,,,0.41,0.17,0.0,
1000,type1_2,20,47,0.0,6.0,0,0.0,mse,,,,0.41,0.17,0.0,
1001,power,20,47,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
1002,power,20,47,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
1003,power,20,47,0.16666666666666666,0.0,0,0.0,mse,,,,,0.09,0.09,0.26
1004,power,20,47,0.25,0.0,0,0.0,mse,,,,,0.5,0.18,0.34
1005,power,20,47,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.36,0.52
1006,power,20,47,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
1007,power,20,47,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1008,type1_1,20,48,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.09
1009,type1_1,20,48,0.0,0.0,0,0.006666666666666667,mse,0.0,0.4,0.16,,,0.0,0.09
1010,type1_1,20,48,0.0,0.0,0,0.013333333333333334,mse,0.17,0.72,0.41,,,0.0,0.09
1011,type1_1,20,48,0.0,0.0,0,0.02,mse,0.34,0.92,0.91,,,0.0,0.09
1012,type1_1,20,48,0.0,0.0,0,0.02666666666666667,mse,0.83,1.0,0.92,,,0.0,0.09
1013,type1_1,20,48,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.92,,,0.0,0.08
1014,type1_1,20,48,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1015,type1_2,20,48,0.0,0.0,0,0.0,mse,,,,0.09,0.08,0.0,
1016,type1_2,20,48,0.0,1.0,0,0.0,mse,,,,0.16,0.08,0.0,
1017,type1_2,20,48,0.0,2.0,0,0.0,mse,,,,0.25,0.08,0.0,
1018,type1_2,20,48,0.0,3.0,0,0.0,mse,,,,0.41,0.08,0.0,
1019,type1_2,20,48,0.0,4.0,0,0.0,mse,,,,0.42,0.08,0.0,
1020,type1_2,20,48,0.0,5.0,0,0.0,mse,,,,0.43,0.08,0.0,
1021,type1_2,20,48,0.0,6.0,0,0.0,mse,,,,0.43,0.08,0.0,
1022,power,20,48,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1023,power,20,48,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
1024,power,20,48,0.16666666666666666,0.0,0,0.0,mse,,,,,0.34,0.09,0.34
1025,power,20,48,0.25,0.0,0,0.0,mse,,,,,0.59,0.18,0.34
1026,power,20,48,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
1027,power,20,48,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.6,0.6
1028,power,20,48,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1029,type1_1,20,49,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,,,0.0,0.08
1030,type1_1,20,49,0.0,0.0,0,0.006666666666666667,mse,0.1,0.17,0.18,,,0.0,0.09
1031,type1_1,20,49,0.0,0.0,0,0.013333333333333334,mse,0.28,0.76,0.76,,,0.0,0.09
1032,type1_1,20,49,0.0,0.0,0,0.02,mse,0.76,1.0,1.0,,,0.0,0.09
1033,type1_1,20,49,0.0,0.0,0,0.02666666666666667,mse,0.84,1.0,1.0,,,0.0,0.09
1034,type1_1,20,49,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.09
1035,type1_1,20,49,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.09
1036,type1_2,20,49,0.0,0.0,0,0.0,mse,,,,0.16,0.0,0.08,
1037,type1_2,20,49,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.0,
1038,type1_2,20,49,0.0,2.0,0,0.0,mse,,,,0.16,0.0,0.0,
1039,type1_2,20,49,0.0,3.0,0,0.0,mse,,,,0.24,0.0,0.0,
1040,type1_2,20,49,0.0,4.0,0,0.0,mse,,,,0.25,0.0,0.0,
1041,type1_2,20,49,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.0,
1042,type1_2,20,49,0.0,6.0,0,0.0,mse,,,,0.49,0.0,0.0,
1043,power,20,49,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
1044,power,20,49,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
1045,power,20,49,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.09,0.34
1046,power,20,49,0.25,0.0,0,0.0,mse,,,,,0.51,0.18,0.34
1047,power,20,49,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.36,0.52
1048,power,20,49,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
1049,power,20,49,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1050,type1_1,20,50,0.0,0.0,0,0.0,mse,0.16,0.0,0.08,,,0.0,0.16
1051,type1_1,20,50,0.0,0.0,0,0.006666666666666667,mse,0.4,0.4,0.48,,,0.0,0.09
1052,type1_1,20,50,0.0,0.0,0,0.013333333333333334,mse,0.56,0.75,0.81,,,0.0,0.09
1053,type1_1,20,50,0.0,0.0,0,0.02,mse,0.73,0.92,0.92,,,0.0,0.09
1054,type1_1,20,50,0.0,0.0,0,0.02666666666666667,mse,0.91,1.0,0.92,,,0.0,0.09
1055,type1_1,20,50,0.0,0.0,0,0.03333333333333333,mse,0.92,1.0,0.92,,,0.0,0.08
1056,type1_1,20,50,0.0,0.0,0,0.04,mse,0.92,1.0,0.92,,,0.0,0.08
1057,type1_2,20,50,0.0,0.0,0,0.0,mse,,,,0.16,0.08,0.08,
1058,type1_2,20,50,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
1059,type1_2,20,50,0.0,2.0,0,0.0,mse,,,,0.24,0.08,0.08,
1060,type1_2,20,50,0.0,3.0,0,0.0,mse,,,,0.24,0.08,0.08,
1061,type1_2,20,50,0.0,4.0,0,0.0,mse,,,,0.34,0.08,0.08,
1062,type1_2,20,50,0.0,5.0,0,0.0,mse,,,,0.34,0.08,0.08,
1063,type1_2,20,50,0.0,6.0,0,0.0,mse,,,,0.34,0.08,0.08,
1064,power,20,50,0.0,0.0,0,0.0,mse,,,,,0.01,0.0,0.0
1065,power,20,50,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.0,0.09
1066,power,20,50,0.16666666666666666,0.0,0,0.0,mse,,,,,0.42,0.09,0.34
1067,power,20,50,0.25,0.0,0,0.0,mse,,,,,0.51,0.18,0.34
1068,power,20,50,0.3333333333333333,0.0,0,0.0,mse,,,,,0.67,0.36,0.52
1069,power,20,50,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.52,0.52
1070,power,20,50,0.5,0.0,0,0.0,mse,,,,,0.92,0.76,0.84
1071,type1_1,20,51,0.0,0.0,0,0.0,mse,0.33,0.24,0.32,,,0.01,0.09
1072,type1_1,20,51,0.0,0.0,0,0.006666666666666667,mse,0.56,0.56,0.64,,,0.0,0.09
1073,type1_1,20,51,0.0,0.0,0,0.013333333333333334,mse,0.73,0.74,0.75,,,0.0,0.09
1074,type1_1,20,51,0.0,0.0,0,0.02,mse,0.73,1.0,0.92,,,0.0,0.09
1075,type1_1,20,51,0.0,0.0,0,0.02666666666666667,mse,0.91,1.0,0.92,,,0.0,0.08
1076,type1_1,20,51,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
1077,type1_1,20,51,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1078,type1_2,20,51,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.16,
1079,type1_2,20,51,0.0,1.0,0,0.0,mse,,,,0.0,0.08,0.0,
1080,type1_2,20,51,0.0,2.0,0,0.0,mse,,,,0.17,0.08,0.0,
1081,type1_2,20,51,0.0,3.0,0,0.0,mse,,,,0.25,0.08,0.0,
1082,type1_2,20,51,0.0,4.0,0,0.0,mse,,,,0.27,0.08,0.0,
1083,type1_2,20,51,0.0,5.0,0,0.0,mse,,,,0.27,0.08,0.0,
1084,type1_2,20,51,0.0,6.0,0,0.0,mse,,,,0.35,0.08,0.0,
1085,power,20,51,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
1086,power,20,51,0.08333333333333333,0.0,0,0.0,mse,,,,,0.02,0.0,0.01
1087,power,20,51,0.16666666666666666,0.0,0,0.0,mse,,,,,0.11,0.01,0.34
1088,power,20,51,0.25,0.0,0,0.0,mse,,,,,0.44,0.26,0.34
1089,power,20,51,0.3333333333333333,0.0,0,0.0,mse,,,,,0.52,0.36,0.52
1090,power,20,51,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.52,0.52
1091,power,20,51,0.5,0.0,0,0.0,mse,,,,,0.92,0.76,0.84
1092,type1_1,20,52,0.0,0.0,0,0.0,mse,0.08,0.0,0.08,,,0.0,0.08
1093,type1_1,20,52,0.0,0.0,0,0.006666666666666667,mse,0.34,0.76,0.76,,,0.0,0.09
1094,type1_1,20,52,0.0,0.0,0,0.013333333333333334,mse,0.84,1.0,0.92,,,0.0,0.09
1095,type1_1,20,52,0.0,0.0,0,0.02,mse,0.92,1.0,0.92,,,0.0,0.09
1096,type1_1,20,52,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.92,,,0.0,0.09
1097,type1_1,20,52,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.92,,,0.0,0.09
1098,type1_1,20,52,0.0,0.0,0,0.04,mse,1.0,1.0,0.92,,,0.0,0.08
1099,type1_2,20,52,0.0,0.0,0,0.0,mse,,,,0.0,0.01,0.0,
1100,type1_2,20,52,0.0,1.0,0,0.0,mse,,,,0.0,0.01,0.0,
1101,type1_2,20,52,0.0,2.0,0,0.0,mse,,,,0.0,0.01,0.0,
1102,type1_2,20,52,0.0,3.0,0,0.0,mse,,,,0.09,0.01,0.0,
1103,type1_2,20,52,0.0,4.0,0,0.0,mse,,,,0.17,0.01,0.0,
1104,type1_2,20,52,0.0,5.0,0,0.0,mse,,,,0.17,0.01,0.0,
1105,type1_2,20,52,0.0,6.0,0,0.0,mse,,,,0.25,0.01,0.0,
1106,power,20,52,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
1107,power,20,52,0.08333333333333333,0.0,0,0.0,mse,,,,,0.08,0.0,0.09
1108,power,20,52,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.09,0.26
1109,power,20,52,0.25,0.0,0,0.0,mse,,,,,0.5,0.26,0.34
1110,power,20,52,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
1111,power,20,52,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.52,0.52
1112,power,20,52,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1113,type1_1,20,53,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.01
1114,type1_1,20,53,0.0,0.0,0,0.006666666666666667,mse,0.17,0.65,0.65,,,0.0,0.09
1115,type1_1,20,53,0.0,0.0,0,0.013333333333333334,mse,0.74,0.92,0.99,,,0.0,0.09
1116,type1_1,20,53,0.0,0.0,0,0.02,mse,0.99,1.0,1.0,,,0.0,0.09
1117,type1_1,20,53,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.08
1118,type1_1,20,53,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
1119,type1_1,20,53,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1120,type1_2,20,53,0.0,0.0,0,0.0,mse,,,,0.09,0.08,0.08,
1121,type1_2,20,53,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
1122,type1_2,20,53,0.0,2.0,0,0.0,mse,,,,0.09,0.08,0.0,
1123,type1_2,20,53,0.0,3.0,0,0.0,mse,,,,0.09,0.08,0.08,
1124,type1_2,20,53,0.0,4.0,0,0.0,mse,,,,0.17,0.08,0.08,
1125,type1_2,20,53,0.0,5.0,0,0.0,mse,,,,0.33,0.08,0.0,
1126,type1_2,20,53,0.0,6.0,0,0.0,mse,,,,0.49,0.08,0.0,
1127,power,20,53,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.08
1128,power,20,53,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
1129,power,20,53,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.09,0.26
1130,power,20,53,0.25,0.0,0,0.0,mse,,,,,0.68,0.18,0.34
1131,power,20,53,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
1132,power,20,53,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
1133,power,20,53,0.5,0.0,0,0.0,mse,,,,,0.92,0.76,0.84
1134,type1_1,20,54,0.0,0.0,0,0.0,mse,0.16,0.08,0.08,,,0.0,0.08
1135,type1_1,20,54,0.0,0.0,0,0.006666666666666667,mse,0.16,0.42,0.42,,,0.0,0.09
1136,type1_1,20,54,0.0,0.0,0,0.013333333333333334,mse,0.58,0.82,0.83,,,0.0,0.09
1137,type1_1,20,54,0.0,0.0,0,0.02,mse,0.75,0.84,0.92,,,0.0,0.09
1138,type1_1,20,54,0.0,0.0,0,0.02666666666666667,mse,0.92,1.0,1.0,,,0.0,0.08
1139,type1_1,20,54,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
1140,type1_1,20,54,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1141,type1_2,20,54,0.0,0.0,0,0.0,mse,,,,0.08,0.16,0.16,
1142,type1_2,20,54,0.0,1.0,0,0.0,mse,,,,0.0,0.16,0.0,
1143,type1_2,20,54,0.0,2.0,0,0.0,mse,,,,0.0,0.16,0.0,
1144,type1_2,20,54,0.0,3.0,0,0.0,mse,,,,0.01,0.16,0.0,
1145,type1_2,20,54,0.0,4.0,0,0.0,mse,,,,0.02,0.16,0.0,
1146,type1_2,20,54,0.0,5.0,0,0.0,mse,,,,0.02,0.16,0.0,
1147,type1_2,20,54,0.0,6.0,0,0.0,mse,,,,0.02,0.16,0.0,
1148,power,20,54,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1149,power,20,54,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
1150,power,20,54,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.09,0.26
1151,power,20,54,0.25,0.0,0,0.0,mse,,,,,0.35,0.26,0.34
1152,power,20,54,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
1153,power,20,54,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
1154,power,20,54,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1155,type1_1,20,55,0.0,0.0,0,0.0,mse,0.08,0.03,0.1,,,0.01,0.0
1156,type1_1,20,55,0.0,0.0,0,0.006666666666666667,mse,0.27,0.59,0.51,,,0.0,0.09
1157,type1_1,20,55,0.0,0.0,0,0.013333333333333334,mse,0.67,1.0,0.92,,,0.0,0.09
1158,type1_1,20,55,0.0,0.0,0,0.02,mse,0.84,1.0,1.0,,,0.0,0.09
1159,type1_1,20,55,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.09
1160,type1_1,20,55,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
1161,type1_1,20,55,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1162,type1_2,20,55,0.0,0.0,0,0.0,mse,,,,0.09,0.08,0.0,
1163,type1_2,20,55,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
1164,type1_2,20,55,0.0,2.0,0,0.0,mse,,,,0.16,0.08,0.08,
1165,type1_2,20,55,0.0,3.0,0,0.0,mse,,,,0.4,0.08,0.08,
1166,type1_2,20,55,0.0,4.0,0,0.0,mse,,,,0.4,0.08,0.08,
1167,type1_2,20,55,0.0,5.0,0,0.0,mse,,,,0.48,0.08,0.08,
1168,type1_2,20,55,0.0,6.0,0,0.0,mse,,,,0.57,0.08,0.08,
1169,power,20,55,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1170,power,20,55,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.0,0.09
1171,power,20,55,0.16666666666666666,0.0,0,0.0,mse,,,,,0.18,0.09,0.26
1172,power,20,55,0.25,0.0,0,0.0,mse,,,,,0.68,0.26,0.34
1173,power,20,55,0.3333333333333333,0.0,0,0.0,mse,,,,,0.68,0.36,0.52
1174,power,20,55,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.6,0.52
1175,power,20,55,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1176,type1_1,20,56,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.16
1177,type1_1,20,56,0.0,0.0,0,0.006666666666666667,mse,0.08,0.17,0.08,,,0.0,0.09
1178,type1_1,20,56,0.0,0.0,0,0.013333333333333334,mse,0.25,0.66,0.74,,,0.0,0.09
1179,type1_1,20,56,0.0,0.0,0,0.02,mse,0.58,0.91,0.84,,,0.0,0.09
1180,type1_1,20,56,0.0,0.0,0,0.02666666666666667,mse,0.83,1.0,1.0,,,0.0,0.09
